03.12.2018 RGB-PI Database for MAME 2010 (0.139) by @Fran_Tron

Name, H pixels, Scanlines, Frame Rate, H position, H zoom, V position, 
H Front Porch, H Sync, H Back Porch, V Sync, H Frequency, Core, Orientation.

Name          :  Name of game(zip) to launch.
H pixels      :  Horizontal resolution.
Scanlines     :  Vertical resolution of the game, number of lines of the game.
Frame Rate    :  Frame Rate of the game in Hz.

H Position    :  Horizontal Position, use this value to move screen horizontally.
H Zoom        :  Horizontal Zoom, use this value to zoom/unzoom horizontal screen.
V Position    :  Vertical Position, use this value to move screen vertically.

H Front Porch :  Horizontal Front Porch
H Sync        :  Horizontal Synchronisation
H Back Porch  :  Horizontal Back Porch
V Sync        :  Vertical  Synchronisation
H Frequency   :  Horizontal Frequency, can be tweaked to force 625 lines mode (e.g. 15840 at 55Hz)

Core          :  Libretro core to use.
Orientation   :  Game Orientation, can be HORIZONTAL(H) or VERTICAL(V).

kovplusa 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
kov115 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
kov100 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
kovsh 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
kovsh103 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
photoy2k 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
photoy2k102 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
photoy2k104 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
puzlstar 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
olds 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
olds100 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
olds100a 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
kov2 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
kov2106 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
kov2103 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
kov2102 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
kov2100 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
kov2p 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
kov2p205 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
ddp2 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
ddp2a 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
puzzli2 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
martmast 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
martmastc 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
martmastc102 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
theglad 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
theglada 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
dw2001 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
py2k2 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
dmnfrnt 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
dmnfrnta 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
kovshp 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
oldsplus 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
killbldp 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
happy6 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
svg 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
dunhuang 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
hitme 1920 190 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
m21 1920 190 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
barricad 1920 192 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
brickyrd 1920 192 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
starcrus 1920 256 57.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
shuttlei 1920 192 59.541985 -4 -27 3 48 192 240 5 15734 mame2010 V
skylove 1920 192 59.541985 -4 -27 3 48 192 240 5 15734 mame2010 V
battlex 1920 224 56.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
carjmbre 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
popper 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
speedspn 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
mstworld 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
kickgoal 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
actionhw 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
usg32 1920 248 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
usg82 1920 248 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
usg83 1920 248 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
usg83x 1920 248 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
usg182 1920 248 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
usg185 1920 248 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
usg252 1920 248 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
mermaid 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
yachtmn 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
rougien 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
drmicro 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
jantotsu 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
appoooh 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
robowres 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
robowresb 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
bankp 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
combh 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
mjkjidai 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
chinsan 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
mayumi 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
xtheball 1920 224 60.797665 -4 -27 3 48 192 240 5 15734 mame2010 H
btoads 1920 224 60.797665 -4 -27 3 48 192 240 5 15734 mame2010 H
kinst 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
kinst14 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
kinst13 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
kinstp 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
kinst2 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
kinst2k4 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
kinst213 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
kinst2k3 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
kinst211 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
kinst210 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
gigas 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
gigasb 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
gigasm2b 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
oigas 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
pbillrd 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
pbillrds 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
freekick 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
freekickb 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
freekickb2 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
countrun 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
countrunb 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
countrunb2 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
rmhaihai 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
rmhaihib 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
rmhaijin 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
rmhaisei 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
themj 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
hanaroku 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
yumefuda 1920 256 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
hourouki 1920 224 59.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
mhgaiden 1920 224 59.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
mirderby 1920 224 59.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
mjhokite 1920 224 59.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
mjclinic 1920 224 59.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
mrokumei 1920 224 59.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
reikaids 1920 224 59.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
mjkojink 1920 224 59.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
vitaminc 1920 224 59.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
mjyougo 1920 224 59.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
lemnangl 1920 224 59.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
mjkinjas 1920 224 59.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
battlcry 1920 224 59.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
jogakuen 1920 224 59.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
mjikaga 1920 224 59.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
mjprivat 1920 224 59.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
ultennis 1920 256 49.764608 -4 -27 3 48 192 240 5 15734 mame2010 H
ultennisj 1920 256 49.764608 -4 -27 3 48 192 240 5 15734 mame2010 H
cheesech 1920 256 49.764608 -4 -27 3 48 192 240 5 15734 mame2010 H
stonebal 1920 256 49.764608 -4 -27 3 48 192 240 5 15734 mame2010 H
stonebal2 1920 256 49.764608 -4 -27 3 48 192 240 5 15734 mame2010 H
toursol 1920 256 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
toursol1 1920 256 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
dynamski 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
chinhero 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
chinhero2 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
chinherot 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
shangkid 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
hiryuken 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
kingdrby 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
tx1 1920 240 59.185606 -4 -27 3 48 192 240 5 15734 mame2010 H
tx1a 1920 240 59.185606 -4 -27 3 48 192 240 5 15734 mame2010 H
buggyboy 1920 240 54.065744 -4 -27 3 48 192 240 5 15734 mame2010 H
buggyboyjr 1920 240 54.065744 -4 -27 3 48 192 240 5 15734 mame2010 H
lockon 1920 240 55.803571 -4 -27 3 48 192 240 5 15734 mame2010 H
lockonc 1920 240 55.803571 -4 -27 3 48 192 240 5 15734 mame2010 H
apache3 1920 240 55.803571 -4 -27 3 48 192 240 5 15734 mame2010 H
apache3a 1920 240 55.803571 -4 -27 3 48 192 240 5 15734 mame2010 H
roundup5 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
cyclwarr 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
bigfight 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
mugsmash 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
stlforce 1920 240 58.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
fantland 1920 256 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
fantlanda 1920 256 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
wheelrun 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
galaxygn 1920 256 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
borntofi 1920 256 54.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
diverboy 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
twinbrat 1920 240 58.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
twinbrata 1920 240 58.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
ppmast93 1920 256 55.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
twins 1920 200 50.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
twinsa 1920 200 50.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
mwarr 1920 240 54.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
pzletime 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
ar_airh 1920 216 59.997000 -4 -27 3 48 192 240 5 15734 mame2010 H
ar_airh2 1920 216 59.997000 -4 -27 3 48 192 240 5 15734 mame2010 H
ar_bowl 1920 216 59.997000 -4 -27 3 48 192 240 5 15734 mame2010 H
ar_dart 1920 216 59.997000 -4 -27 3 48 192 240 5 15734 mame2010 H
ar_dart2 1920 216 59.997000 -4 -27 3 48 192 240 5 15734 mame2010 H
ar_fast 1920 216 59.997000 -4 -27 3 48 192 240 5 15734 mame2010 H
ar_ldrb 1920 216 59.997000 -4 -27 3 48 192 240 5 15734 mame2010 H
ar_ldrba 1920 216 59.997000 -4 -27 3 48 192 240 5 15734 mame2010 H
ar_ninj 1920 216 59.997000 -4 -27 3 48 192 240 5 15734 mame2010 H
ar_ninj2 1920 216 59.997000 -4 -27 3 48 192 240 5 15734 mame2010 H
ar_rdwr 1920 216 59.997000 -4 -27 3 48 192 240 5 15734 mame2010 H
ar_sdwr 1920 216 59.997000 -4 -27 3 48 192 240 5 15734 mame2010 H
ar_sdwr2 1920 216 59.997000 -4 -27 3 48 192 240 5 15734 mame2010 H
ar_socc 1920 216 59.997000 -4 -27 3 48 192 240 5 15734 mame2010 H
ar_spot 1920 216 59.997000 -4 -27 3 48 192 240 5 15734 mame2010 H
ar_sprg 1920 216 59.997000 -4 -27 3 48 192 240 5 15734 mame2010 H
ar_xeon 1920 216 59.997000 -4 -27 3 48 192 240 5 15734 mame2010 H
mquake 1920 216 59.997000 -4 -27 3 48 192 240 5 15734 mame2010 H
upscope 1920 216 59.997000 -4 -27 3 48 192 240 5 15734 mame2010 H
cndypuzl 1920 272 50.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
haremchl 1920 272 50.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
lsrquiz 1920 272 50.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
lsrquiz2 1920 272 50.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
mgprem11 1920 272 50.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
lasstixx 1920 272 50.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
mgnumber 1920 272 50.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
maddoga 1920 216 59.997000 -4 -27 3 48 192 240 5 15734 mame2010 H
wsjr 1920 216 59.997000 -4 -27 3 48 192 240 5 15734 mame2010 H
wsjr15 1920 216 59.997000 -4 -27 3 48 192 240 5 15734 mame2010 H
maddog 1920 216 59.997000 -4 -27 3 48 192 240 5 15734 mame2010 H
maddog2 1920 216 59.997000 -4 -27 3 48 192 240 5 15734 mame2010 H
maddog22 1920 216 59.997000 -4 -27 3 48 192 240 5 15734 mame2010 H
maddog21 1920 216 59.997000 -4 -27 3 48 192 240 5 15734 mame2010 H
spacepir 1920 216 59.997000 -4 -27 3 48 192 240 5 15734 mame2010 H
gallgall 1920 216 59.997000 -4 -27 3 48 192 240 5 15734 mame2010 H
crimepat 1920 216 59.997000 -4 -27 3 48 192 240 5 15734 mame2010 H
crimep211 1920 216 59.997000 -4 -27 3 48 192 240 5 15734 mame2010 H
crimep2 1920 216 59.997000 -4 -27 3 48 192 240 5 15734 mame2010 H
lastbh 1920 216 59.997000 -4 -27 3 48 192 240 5 15734 mame2010 H
fastdraw 1920 216 59.997000 -4 -27 3 48 192 240 5 15734 mame2010 V
aplatoon 1920 216 59.997000 -4 -27 3 48 192 240 5 15734 mame2010 H
zortonbr 1920 272 50.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
crysking 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
evosocc 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
topbladv 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
officeye 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
ddz 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
psattack 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
inquiztr 1920 256 50.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
escounts 1920 256 50.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
trebltop 1920 256 50.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
beeline 1920 256 50.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
quizvadr 1920 256 50.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
qos 1920 256 50.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
qosa 1920 256 50.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
qosb 1920 256 50.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
qntoondo 1920 280 50.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
quintoon 1920 280 50.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
quintond 1920 280 50.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
quintono 1920 280 50.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
qntoond 1920 280 50.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
pokio 1920 280 50.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
slotsnl 1920 280 50.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
paradice 1920 280 50.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
pyramid 1920 280 50.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
sltblgtk 1920 280 50.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
sltblgpo 1920 280 50.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
sltblgp1 1920 280 50.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
gldncrwn 1920 280 50.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
dealem 1920 248 56.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
backgamn 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
quickjac 1920 280 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
skattv 1920 280 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
skattva 1920 280 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
fashiong 1920 280 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
fstation 1920 280 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
funlddlx 1920 280 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
guab 1920 256 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
guab3a 1920 256 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
guab4 1920 256 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
guab6 1920 256 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
guab6a 1920 256 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
guab7 1920 256 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
guab21 1920 256 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
guab43 1920 256 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
crisscrs 1920 256 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
tenup 1920 256 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
tenup3 1920 256 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
monopoly 1920 254 57.784763 -4 -27 3 48 192 240 5 15734 mame2010 H
monoplcl 1920 254 57.784763 -4 -27 3 48 192 240 5 15734 mame2010 H
monopldx 1920 254 57.784763 -4 -27 3 48 192 240 5 15734 mame2010 H
vega 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
astinvad 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
kosmokil 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
kamikaze 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
spcking2 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
spaceint 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
spaceintj 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
spacefb 1920 224 61.523438 -4 -27 3 48 192 240 5 15734 mame2010 V
spacefbg 1920 224 61.523438 -4 -27 3 48 192 240 5 15734 mame2010 V
spacefbb 1920 224 61.523438 -4 -27 3 48 192 240 5 15734 mame2010 V
spacebrd 1920 224 61.523438 -4 -27 3 48 192 240 5 15734 mame2010 V
spacedem 1920 224 61.523438 -4 -27 3 48 192 240 5 15734 mame2010 V
monzagp 1920 256 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
dday 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
ddayc 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
stactics 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
exterm 1920 240 59.557843 -4 -27 3 48 192 240 5 15734 mame2010 H
flower 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
flowerj 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
kingofb 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
ringking 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
ringking2 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
ringking3 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
ringkingw 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
homo 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
dlair 1920 240 59.940052 -4 -27 3 48 192 240 5 15734 mame2010 H
dlairf 1920 240 59.940052 -4 -27 3 48 192 240 5 15734 mame2010 H
dlaire 1920 240 59.940052 -4 -27 3 48 192 240 5 15734 mame2010 H
dlaird 1920 240 59.940052 -4 -27 3 48 192 240 5 15734 mame2010 H
dlairc 1920 240 59.940052 -4 -27 3 48 192 240 5 15734 mame2010 H
dlairb 1920 240 59.940052 -4 -27 3 48 192 240 5 15734 mame2010 H
dlaira 1920 240 59.940052 -4 -27 3 48 192 240 5 15734 mame2010 H
dleuro 1920 240 59.940052 -4 -27 3 48 192 240 5 15734 mame2010 H
dlital 1920 240 59.940052 -4 -27 3 48 192 240 5 15734 mame2010 H
spaceace 1920 240 59.940052 -4 -27 3 48 192 240 5 15734 mame2010 H
spaceaa2 1920 240 59.940052 -4 -27 3 48 192 240 5 15734 mame2010 H
spaceaa 1920 240 59.940052 -4 -27 3 48 192 240 5 15734 mame2010 H
saeuro 1920 240 59.940052 -4 -27 3 48 192 240 5 15734 mame2010 H
mole 1920 200 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
thehand 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
mrjong 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
crazyblk 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
blkbustr 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
polyplay 1920 256 50.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
amspdwy 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
amspdwya 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
othldrby 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
quizpun2 1920 256 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
mosaic 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
mosaica 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
gfire2 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
sprcros2 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
sprcros2a 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
d9final 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
gcpinbal 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
vmetal 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
vmetaln 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
aquarium 1920 256 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
policetr 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
policetr11 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
policetr10 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
policetr13a 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
policetr13b 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
sshooter 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
sshooter12 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
sshooter11 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
pass 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
news 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
newsa 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
taxidrvr 1920 208 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
xyonix 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
gt507uk 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
gt5 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
gtsers8 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
gtsers9 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
gtsers10 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
gtsers11 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
gt103a1 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
gt103a2 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
