22.01.2019 RGB-PI Database for FBA 0.2.97.44 (0.197) by @Fran_Tron

Name, H pixels, Scanlines, Frame Rate, H position, H zoom, V position, 
H Front Porch, H Sync, H Back Porch, V Sync, H Frequency, Core, Orientation.

Name          :  Name of game(zip) to launch.
H pixels      :  Horizontal resolution.
Scanlines     :  Vertical resolution of the game, number of lines of the game.
Frame Rate    :  Frame Rate of the game in Hz.

H Position    :  Horizontal Position, use this value to move screen horizontally.
H Zoom        :  Horizontal Zoom, use this value to zoom/unzoom horizontal screen.
V Position    :  Vertical Position, use this value to move screen vertically.

H Front Porch :  Horizontal Front Porch
H Sync        :  Horizontal Synchronisation
H Back Porch  :  Horizontal Back Porch
V Sync        :  Vertical  Synchronisation
H Frequency   :  Horizontal Frequency, can be tweaked to force 625 lines mode (e.g. 15840 at 55Hz)

Core          :  Libretro core to use.
Orientation   :  Game Orientation, can be HORIZONTAL(H) or VERTICAL(V).

newpuc2b 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
newpuckx 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
news 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
newsa 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
newsin7 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
newtangl 1920 240 57.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
nextfase 1920 208 61.035156 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
ngem2k 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
ngfrog 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
ngftdemo 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
nibbler 1920 224 61.246745 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
nibbler6 1920 224 61.246745 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
nibbler7 1920 224 61.246745 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
nibbler8 1920 224 61.246745 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
nibblera 1920 224 61.246745 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
nibblero 1920 224 61.246745 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
nibblerp 1920 224 61.246745 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
nightstr 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
nightstrj 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
nightstru 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
ninja 1920 224 60.096154 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
ninjak 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
ninjakd2 1920 192 59.610000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
ninjakd2a 1920 192 59.610000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
ninjakd2b 1920 192 59.610000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
ninjakd2c 1920 192 59.610000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
ninjakj 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
ninjaku 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
ninjakun 1920 192 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
ninjamas 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
ninjaw 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
ninjaw1 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
ninjawj 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
ninjawu 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
ninjemak 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
nitd 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
nitdbl 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
nitedrvr 1920 256 57.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
nitrobal 1920 240 58.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
nitrobala 1920 240 58.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
nmaster 1920 240 57.550645 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
nmg5 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
nmg5a 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
nmg5e 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
nmouse 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
nmouseb 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
nob 1920 224 60.096154 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
nobb 1920 224 60.096154 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
nost 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
nostj 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
nostk 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
nouryoku 1920 224 56.180000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
nova2001 1920 192 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
nova2001h 1920 192 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
nova2001u 1920 192 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
nprinces 1920 224 60.096154 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
nprincesb 1920 224 60.096154 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
nprinceso 1920 224 60.096154 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
nprincesu 1920 224 60.096154 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
nrallyx 1920 224 60.606060 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
nslasher 1920 240 58.464346 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
nslasherj 1920 240 58.464346 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
nslashers 1920 240 58.464346 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
nslasheru 1920 240 58.464346 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
nspirit 1920 256 55.017606 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
nspiritj 1920 256 55.017606 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
nsub 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
nunchaku 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
nwarr 1920 224 59.637405 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
nwarra 1920 224 59.637405 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
nwarrb 1920 224 59.637405 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
nwarrh 1920 224 59.637405 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
nwarru 1920 224 59.637405 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
nwarrud 1920 224 59.637405 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
nyanpani 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
nzeroteam 1920 256 55.470000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
nzeroteama 1920 256 55.470000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
oedfight 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
offensiv 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
offtwall 1920 240 59.922743 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
offtwallc 1920 240 59.922743 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
ohmygod 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
oisipuzl 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
olds 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
olds100 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
olds100a 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
olds103t 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
oldsplus 1920 224 59.170000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
olibochu 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
omega 1920 224 60.836502 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
omegab 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
omegaf 1920 192 59.610000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
omegafs 1920 192 59.610000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
omni 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
oneshot 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
onetwo 1920 256 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
onetwoe 1920 256 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
onna34ro 1920 224 59.871277 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
onna34roa 1920 224 59.871277 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
opaopa 1920 192 59.922738 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
opaopan 1920 192 59.922738 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
opwolf 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
opwolf3 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
opwolf3u 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
opwolfa 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
opwolfb 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
opwolfj 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
opwolfjsc 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
opwolfu 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
orbitron 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
orbs 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
ordyne 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
ordynej 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
ordyneje 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
orius 1920 256 54.253472 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
orlegend 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
orlegend105k 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
orlegend111c 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
orlegend111k 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
orlegend111t 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
orlegendc 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
orlegendca 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
orlegende 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
oscar 1920 240 57.444853 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
oscarj1 1920 240 57.444853 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
oscarj2 1920 240 57.444853 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
oscaru 1920 240 57.444853 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
osman 1920 240 58.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
othunder 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
othunderj 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
othunderjsc 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
othundero 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
othunderu 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
othunderuo 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
outrun 1920 224 60.054389 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
outrunb 1920 224 60.054389 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
outrundx 1920 224 60.054389 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
outrundxa 1920 224 60.054389 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
outrundxeh 1920 224 60.054389 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
outrundxj 1920 224 60.054389 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
outruneh 1920 224 60.054389 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
outrunra 1920 224 60.054389 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
outzone 1920 240 55.161545 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
outzonea 1920 240 55.161545 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
outzoneb 1920 240 55.161545 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
outzonec 1920 240 55.161545 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
outzonecv 1920 240 57.613169 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
outzoneh 1920 240 55.161545 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
overtop 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
ozmawars 1920 224 59.541985 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
ozmawars2 1920 224 59.541985 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
ozon1 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
p47 1920 224 56.191350 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
p47j 1920 224 56.191350 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
p47je 1920 224 56.191350 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
pacgal 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
pacheart 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
packbang 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
packetman 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
pacland 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
paclandj 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
paclandjo 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
paclandjo2 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
paclandm 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
paclandm2 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
pacman 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
pacmanbl 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
pacmanbla 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
pacmanf 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
pacmania 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
pacmaniaj 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
pacmaniao 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
pacmanpe 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
pacmanso 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
pacmansp 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
pacmanvg 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
pacmod 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
pacnchmp 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
pacnpal 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
pacnpal2 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
pacplus 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
pacuman 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
paddle2 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
paddlema 1920 224 60.191409 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
paintrlr 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
pairlove 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
pajaroes 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
palamed 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
palamedj 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
pandoras 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
pang 1920 240 57.420000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
pang3 1920 224 59.637405 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
pang3b 1920 224 59.637405 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
pang3b2 1920 224 59.637405 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
pang3b3 1920 224 59.637405 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
pang3j 1920 224 59.637405 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
pang3r1 1920 224 59.637405 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
pang3r1a 1920 224 59.637405 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
pangb 1920 240 57.420000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
pangb2 1920 240 57.420000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
pangbold 1920 240 57.420000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
pangbold2 1920 240 57.420000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
pangbold3 1920 240 57.420000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
pangpang 1920 240 58.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
pangpoms 1920 224 58.232800 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
pangpomsm 1920 224 58.232800 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
panicbom 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
panicstr 1920 240 59.597100 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
paprazzi 1920 224 60.096154 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
parodius 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
parodiusa 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
parodiuse 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
parodiusj 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
pass 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
passsht 1920 224 60.054389 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
passsht16a 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
passshta 1920 224 60.054389 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
passshtad 1920 224 60.054389 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
passshtd 1920 224 60.054389 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
passshtj 1920 224 60.054389 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
passshtjd 1920 224 60.054389 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
pbaction 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
pbaction2 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
pbaction3 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
pbaction4 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
pbactiont 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
pballoon 1920 224 61.246745 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
pballoonr 1920 224 61.246745 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
pbancho 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
pbillrd 1920 224 59.410646 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
pbillrdsa 1920 224 59.410646 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
pbobbl2n 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
pbobble 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
pbobble2 1920 232 58.970000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
pbobble2j 1920 232 58.970000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
pbobble2o 1920 232 58.970000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
pbobble2u 1920 232 58.970000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
pbobble2x 1920 232 58.970000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
pbobble3 1920 232 58.970000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
pbobble3j 1920 232 58.970000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
pbobble3u 1920 232 58.970000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
pbobble4 1920 232 58.970000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
pbobble4j 1920 232 58.970000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
pbobble4u 1920 232 58.970000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
pbobblen 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
pbobblenb 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
pclubys 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
pclubysa 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
pdrift 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
pdrifta 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
pdrifte 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
pdriftj 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
peekaboo 1920 224 56.180000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
peekaboou 1920 224 56.180000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
penbros 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
pengadvb 1920 216 59.922738 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
pengo 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
pengo2 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
pengo2u 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
pengo3u 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
pengo4 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
pengo5 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
pengob 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
penta 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
percuss 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
perfrman 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
perfrmanu 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
pestplce 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
pettanp 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
pfghtj 1920 224 59.637405 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
pgalvip 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
pgalvipa 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
pgear 1920 224 59.637405 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
pgearr1 1920 224 59.637405 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
pgemeni 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
pgmdemo 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
pgmfrog 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
pgoal 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
phantasm 1920 224 56.191350 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
phelios 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
pheliosj 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
phoenix 1920 208 61.035156 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
phoenix2 1920 208 61.035156 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
phoenix3 1920 208 61.035156 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
phoenixa 1920 208 61.035156 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
phoenixass 1920 208 61.035156 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
phoenixb 1920 208 61.035156 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
phoenixc 1920 208 61.035156 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
phoenixc2 1920 208 61.035156 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
phoenixc3 1920 208 61.035156 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
phoenixc4 1920 208 61.035156 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
phoenixdal 1920 208 61.035156 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
phoenixi 1920 208 61.035156 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
phoenixj 1920 208 61.035156 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
phoenixs 1920 208 61.035156 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
phoenixt 1920 208 61.035156 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
phoenxp2 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
photof 1920 224 57.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
photoy2k 1920 224 59.170000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
photoy2k102 1920 224 59.170000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
photoy2k104 1920 224 59.170000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
phozon 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
phozons 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
